video_name,frame_number,response,Folder,Label,clean_response,clean_response_no_keywords
4yTlGiDoxBo_1.avi,75,A blurry image captures a chaotic scene with multiple people engaged in physical interaction; one individual appears to be on the ground. Yes,Fight\4yTlGiDoxBo_1.avi,Fight,A blurry image captures a chaotic scene with multiple people engaged in physical interaction; one individual appears to be on the ground.,A blurry image captures a chaotic scene with multiple engaged in physical interaction one individual appears to be on the ground
4yTlGiDoxBo_2.avi,75,"A chaotic, blurry image shows multiple individuals engaged in a physical struggle or altercation, possibly near a bright light source. Yes",Fight\4yTlGiDoxBo_2.avi,Fight,"A chaotic, blurry image shows multiple individuals engaged in a physical struggle or altercation, possibly near a bright light source.",A chaotic blurry image shows multiple individuals engaged in a physical struggle or altercation possibly near a bright light source
4yTlGiDoxBo_3.avi,75,"Multiple individuals are engaged in a forceful physical interaction or struggle in a dimly lit area, resembling an altercation or arrest. Yes.",Fight\4yTlGiDoxBo_3.avi,Fight,"Multiple individuals are engaged in a forceful physical interaction or struggle in a dimly lit area, resembling an altercation or arrest. Yes.",Multiple individuals are engaged in a forceful physical interaction or struggle in a dimly lit area resembling an altercation or arrest Yes
4yTlGiDoxBo_4.avi,75,"Multiple people are gathered, possibly engaged in an altercation or heated discussion, in a dimly lit outdoor area. A bicycle lies on the ground in the background. Yes",Fight\4yTlGiDoxBo_4.avi,Fight,"Multiple people are gathered, possibly engaged in an altercation or heated discussion, in a dimly lit outdoor area. A bicycle lies on the ground in the background.",Multiple are gathered possibly engaged in an altercation or heated discussion in a dimly lit outdoor area A bicycle lies on the ground in the background
4yTlGiDoxBo_5.avi,75,"Several individuals are in motion, some running, one on the ground, in a chaotic outdoor night scene with barriers and light effects. yes",Fight\4yTlGiDoxBo_5.avi,Fight,"Several individuals are in motion, some running, one on the ground, in a chaotic outdoor night scene with barriers and light effects.",Several individuals are in motion some running one on the ground in a chaotic outdoor scene with barriers and light effects
4yzwSsis_0.avi,75,"Multiple men are engaged in a brawl inside a bar, with some on the floor and others striking each other amidst overturned chairs. yes",Fight\4yzwSsis_0.avi,Fight,"Multiple men are engaged in a brawl inside a bar, with some on the floor and others striking each other amidst overturned chairs.",Multiple men are engaged in a brawl inside a bar with some on the floor and others striking each other amidst overturned chairs
5QqDgtwEQsI_0.avi,75,"A physical altercation is happening on a paved area at night, with one person on the ground and another standing over them. Other individuals are nearby, observing the scene. Yes",Fight\5QqDgtwEQsI_0.avi,Fight,"A physical altercation is happening on a paved area at night, with one person on the ground and another standing over them. Other individuals are nearby, observing the scene.",A physical altercation is happening on a paved area at with one person on the ground and another standing over them Other individuals are nearby observing the scene
6Dej3-k3MRE_0.avi,75,"Multiple people are gathered on a colorful subway platform. One individual in white gestures actively, while others observe a potential altercation. yes",Fight\6Dej3-k3MRE_0.avi,Fight,"Multiple people are gathered on a colorful subway platform. One individual in white gestures actively, while others observe a potential altercation.",Multiple are gathered on a colorful subway platform One individual in white gestures actively while others observe a potential altercation
6Dej3-k3MRE_1.avi,75,"CCTV footage shows people on a subway platform. Commuters are walking and standing on a brightly patterned floor, with tracks visible to the left. no",Fight\6Dej3-k3MRE_1.avi,Fight,"CCTV footage shows people on a subway platform. Commuters are walking and standing on a brightly patterned floor, with tracks visible to the left.",CCTV footage shows on a subway platform Commuters are walking and standing on a brightly patterned floor with tracks visible to the left
6Dej3-k3MRE_2.avi,75,A man dramatically falls or is pushed onto subway tracks at a station. Other people are visible on the platform as the incident unfolds. Yes,Fight\6Dej3-k3MRE_2.avi,Fight,A man dramatically falls or is pushed onto subway tracks at a station. Other people are visible on the platform as the incident unfolds.,A man dramatically falls or is pushed onto subway tracks at a station Other are visible on the platform as the incident unfolds
6Dej3-k3MRE_3.avi,75,"A CCTV view of a subway platform on April 21, 2015, shows several people walking, including one in a pink hood and backpack, on a colorful patterned floor. No",Fight\6Dej3-k3MRE_3.avi,Fight,"A CCTV view of a subway platform on April 21, 2015, shows several people walking, including one in a pink hood and backpack, on a colorful patterned floor.",A CCTV view of a subway platform on April 21 2015 shows several walking including one in a pink hood and backpack on a colorful patterned floor
6Dej3-k3MRE_4.avi,75,"On a subway platform, one person is lying on the ground near a map stand, while other individuals are standing nearby. No",Fight\6Dej3-k3MRE_4.avi,Fight,"On a subway platform, one person is lying on the ground near a map stand, while other individuals are standing nearby.",On a subway platform one person is lying on the ground near a map stand while other individuals are standing nearby
6Dej3-k3MRE_5.avi,75,"On a subway platform, several people are looking towards the tracks and a stopped train. One person is consulting a map display. no",Fight\6Dej3-k3MRE_5.avi,Fight,"On a subway platform, several people are looking towards the tracks and a stopped train. One person is consulting a map display.",On a subway platform several are looking towards the tracks and a stopped train One person is consulting a map display
6mrIIcAQ2fI_0.avi,75,"Two individuals are engaged in a physical struggle on the ground while a third person moves nearby, captured by Atlanta Police surveillance. yes",Fight\6mrIIcAQ2fI_0.avi,Fight,"Two individuals are engaged in a physical struggle on the ground while a third person moves nearby, captured by Atlanta Police surveillance.",Two individuals are engaged in a physical struggle on the ground while a third person moves nearby captured by Atlanta Police
6mrIIcAQ2fI_2.avi,75,"A person is seen near an open passenger door of a black car at night in a parking lot, with a silver car parked nearby. No",Fight\6mrIIcAQ2fI_2.avi,Fight,"A person is seen near an open passenger door of a black car at night in a parking lot, with a silver car parked nearby.",A person is seen near an open passenger door of a black car at in a parking lot with a silver car parked nearby
6mrIIcAQ2fI_3.avi,75,"Two individuals are near a dark car with its door open. One person is slumped inside the car, while another stands over them. A second car is parked nearby. yes",Fight\6mrIIcAQ2fI_3.avi,Fight,"Two individuals are near a dark car with its door open. One person is slumped inside the car, while another stands over them. A second car is parked nearby.",Two individuals are near a dark car with its door open One person is slumped inside the car while another over them A second car is parked nearby
